wiki_name,parkCode,title,shortDescription,location,url,duration,activity_tags
Everglades,ever,Flamingo Boat Tours,Flamingo is the launching point for water excursions into Everglades National Park. Whitewater Bay and Florida Bay offer abundant wildlife and a chance to visit the parts of the Everglades only accessible by boat.,,https://www.nps.gov/thingstodo/flamingo-boat-tours.htm,90 Minutes,Boat Tour
Everglades,ever,Become an Everglades Jr Ranger,"Join Diego the dolphin, Peter the panther and Aleesha the alligator in exploring three South Florida parks (Big Cypress National Preserve, and Biscayne and Everglades National Park). Pick up a booklet at any park visitor center and complete the required activities to earn a badge. Complete the entire book and earn three badges plus an exclusive South Florida junior ranger patch!",,https://www.nps.gov/thingstodo/become-an-everglades-jr-ranger.htm,,Junior Ranger Program
Everglades,ever,Walk the Anhinga Trail,"The famous Anhinga Trail is a self-guided pavement and boardwalk trail winding through and over sawgrass marsh and freshwater slough. A paved path leads you along the water and to a looping boardwalk, providing views into the prairie and the clear waters of the slough. You may see alligators, fish, turtles, anhingas, and many other birds, especially during the winter, when the generally lower waters of the dry season concentrate aquatic wildlife in the slough.",Anhinga Trail,https://www.nps.gov/thingstodo/walk-the-anhinga-trail.htm,1-2 Hours,Front-Country Hiking
Gates of the Arctic,gaar,Backpack the Brooks Range's Arctic Wilderness,Traveling through the park on foot affords opportunities of exploration and discovery. Mountain ridges and passes reveal splendid vistas and can take you to the most remote and least traveled areas of the entire National Parks system.,,https://www.nps.gov/thingstodo/backpack-arctic-wilderness.htm,,Backcountry Hiking
Gates of the Arctic,gaar,Float a Wild & Scenic River,"From wide glacial valleys to sweeping vistas in the headwaters, to rolling tundra, the wild rivers of Gates of the Arctic can take you on an adventure you’ll never forget. Rivers have been byways for wildlife and humans for centuries. They are the veins and arteries through the heart of the Gates of the Arctic wilderness.",,https://www.nps.gov/thingstodo/float-a-wild-scenic-river.htm,,Canoe or Kayak Camping
Gateway Arch,jeff,A View From the Top,Tram Ride to the Top: Getting there is part of the adventure. Enjoy stunning views from the top of America's tallest monument.,inside the Gateway Arch leg and at the top in the Gateway Arch observation deck,https://www.nps.gov/thingstodo/a-view-from-the-top.htm,45-60 Minutes,Guided Tours
Gateway Arch,jeff,Gateway Arch Wellness Challenge,"Gateway Arch National Park offers you multiple opportunities to improve your health through physical, mental and learning challenges. Will you rest below an architectural wonder and take a moment to breathe? Will you stroll through the paved paths of the Explorer’s Garden? Will you learn something new about history? The possibilities are endless - personal wellness is out there waiting for you. And, it is well within reach.",,https://www.nps.gov/thingstodo/gateway-arch-wellness-challenge.htm,,Self-Guided Tours - Walking
Gateway Arch,jeff,Move Along the Mississippi River,Move along the historic St. Louis Riverfront Trail,,https://www.nps.gov/thingstodo/move-along-the-mississippi-river.htm,,Self-Guided Tours - Walking
Gateway Arch,jeff,Explore with Lewis and Clark,"Stroll through the paved paths of the Explorer’s Garden located in the North Gateway area of the park. In the Garden, you can find plants that were used by Native Americans and detailed by Lewis and Clark in their expedition journals as they traveled west.  ",Explorer's Garden,https://www.nps.gov/thingstodo/explore-with-lewis-and-clark.htm,1-99 Minutes,Self-Guided Tours - Walking
Gateway Arch,jeff,A Moment of Reflection,Visit the reflection ponds to the north and south of the Arch. Relax and soak in the environment by using all five senses.,ponds to the north and south of the Gateway Arch,https://www.nps.gov/thingstodo/a-moment-of-reflection.htm,1-99 Minutes,Self-Guided Tours - Walking
Gateway Arch,jeff,Carve Your Own Path,Explore the five miles of paved trails on the Gateway Arch grounds,Around the Park Grounds and into the city,https://www.nps.gov/thingstodo/carve-your-own-path.htm,15-120 Minutes,Self-Guided Tours - Walking
Gateway Arch,jeff,Rise to the West,Ascend the Grand Staircase or gently sloping ramps to the top for a fantastic view of the mighty Mississippi River.,The Riverfront,https://www.nps.gov/thingstodo/rise-to-the-west.htm,5-20 Minutes,Self-Guided Tours - Walking
Gateway Arch,jeff,Report for Duty,"Designed for visitors 5-18 (but open to all!) the Junior Ranger program is designed to help young visitors learn more about the people, places and events related to St. Louis history and westward expansion in the 1800s.",Gateway Arch Visitor Center,https://www.nps.gov/thingstodo/junior-ranger-program-thing-to-do.htm,30-90 Minutes,Junior Ranger Program
Gateway Arch,jeff,Explore the Museum under the Gateway Arch,The Museum at the Gateway Arch covers 200 years of history about the westward expansion of the United States with an emphasis on St. Louis’ important role during that era.,Under the Arch,https://www.nps.gov/thingstodo/explore-the-museum-under-the-gateway-arch.htm,,Museum Exhibits
Gateway Arch,jeff,See Monument to the Dream,Learn more about the construction of the Gateway Arch through this award winning film!,in the Arch Visitor Center under the Arch,https://www.nps.gov/thingstodo/see-monument-to-the-dream.htm,35-35 Minutes,Park Film
Gateway Arch,jeff,Become a Trails & Rails Guide,Have fun riding the train and sharing St. Louis area history!,,https://www.nps.gov/thingstodo/become-a-trails-and-rails-guide.htm,,Guided Tours
Gateway Arch,jeff,Travel aboard Trails & Rails: Amtrak’s Lincoln Service between St. Louis and Springfield,Enjoy your train ride and learn fascinating local history!,,https://www.nps.gov/thingstodo/amtrak-lincoln-service.htm,6 Hours,Guided Tours
Gateway Arch,jeff,Shop at the Arch Store,Find the perfect souvenir and support Gateway Arch National Park with your purchases!,in the Arch Visitor Center under the Arch,https://www.nps.gov/thingstodo/shop-at-the-arch-store.htm,,Shopping
Glacier,glba,Kayak the Beardslees,"If you’re visiting Glacier Bay on a budget, one of the more accessible wilderness areas of the park is the Beardslee Islands. Kayak through these peaceful, wild waters and look for wildlife along the shoreline for a true Glacier Bay adventure.",Beardslee Islands,https://www.nps.gov/thingstodo/kayak-beardslees.htm,1-3 Days,Kayaking
Glacier,glba,Hike the Trails at Bartlett Cove,"Bartlett Cove has the only developed trails in the park. The forests and shorelines offer great hiking opportunities through a beautiful setting and a chance to see all manner of wildlife. Spend some time, stretch your legs, and discover the wonders of the park!",Bartlett Cove,https://www.nps.gov/thingstodo/glba-hiking.htm,,Hiking
Glacier,glba,Camp at Bartlett Cove,The Bartlett Cove Campground is steps away from incredible views of the Fairweather Mountains and the bay. Spend a night in this enchanting rainforest campground and listen to whales from where you sleep.,Bartlett Cove Campground,https://www.nps.gov/thingstodo/camp-bartlett-cove.htm,1-3 Days,Camping
Glacier,glba,Explore Gustavus,The town of Gustavus is considered the gateway to Glacier Bay. This charming Alaskan community offers plenty for travelers to explore as they make their way to the park.,Gustavus,https://www.nps.gov/thingstodo/gustavus.htm,,Arts and Culture
Glacier,glba,Stop by the Glacier Bay Visitor Center,"Stop by the Glacier Bay Visitor Center to watch a program, join a ranger on a walk, or just explore the exhibits yourself. There's plenty to learn for visitors of all ages.",Bartlett Cove,https://www.nps.gov/thingstodo/glba-visitor-center.htm,,Museum Exhibits
Glacier,glba,Experience the Huna Tribal House,"Take a walk on the Tlingit trail to see the first permanent clan house in Glacier Bay since Tlingit villages were destroyed by an advancing glacier over 250 years ago.Learn about the Tlingit history of this land, and the current connection they have to their homeland in Glacier Bay.",Bartlett Cove,https://www.nps.gov/thingstodo/huna-tribal-house.htm,1-3 Hours,Self-Guided Tours - Walking
Glacier Bay,glba,Kayak the Beardslees,"If you’re visiting Glacier Bay on a budget, one of the more accessible wilderness areas of the park is the Beardslee Islands. Kayak through these peaceful, wild waters and look for wildlife along the shoreline for a true Glacier Bay adventure.",Beardslee Islands,https://www.nps.gov/thingstodo/kayak-beardslees.htm,1-3 Days,Kayaking
Glacier Bay,glba,Hike the Trails at Bartlett Cove,"Bartlett Cove has the only developed trails in the park. The forests and shorelines offer great hiking opportunities through a beautiful setting and a chance to see all manner of wildlife. Spend some time, stretch your legs, and discover the wonders of the park!",Bartlett Cove,https://www.nps.gov/thingstodo/glba-hiking.htm,,Hiking
Glacier Bay,glba,Camp at Bartlett Cove,The Bartlett Cove Campground is steps away from incredible views of the Fairweather Mountains and the bay. Spend a night in this enchanting rainforest campground and listen to whales from where you sleep.,Bartlett Cove Campground,https://www.nps.gov/thingstodo/camp-bartlett-cove.htm,1-3 Days,Camping
Glacier Bay,glba,Explore Gustavus,The town of Gustavus is considered the gateway to Glacier Bay. This charming Alaskan community offers plenty for travelers to explore as they make their way to the park.,Gustavus,https://www.nps.gov/thingstodo/gustavus.htm,,Arts and Culture
Glacier Bay,glba,Stop by the Glacier Bay Visitor Center,"Stop by the Glacier Bay Visitor Center to watch a program, join a ranger on a walk, or just explore the exhibits yourself. There's plenty to learn for visitors of all ages.",Bartlett Cove,https://www.nps.gov/thingstodo/glba-visitor-center.htm,,Museum Exhibits
Glacier Bay,glba,Experience the Huna Tribal House,"Take a walk on the Tlingit trail to see the first permanent clan house in Glacier Bay since Tlingit villages were destroyed by an advancing glacier over 250 years ago.Learn about the Tlingit history of this land, and the current connection they have to their homeland in Glacier Bay.",Bartlett Cove,https://www.nps.gov/thingstodo/huna-tribal-house.htm,1-3 Hours,Self-Guided Tours - Walking
Grand Canyon,grca,Geology Talk (30 minutes) South Rim Village: 11 am,Geology Talk Ranger Program - 11 am daily - during spring 2025. Gain insight into Grand Canyon’s unique geologic story. Meet in front of Yavapai Geology Museum. Program duration: 30 minutes. Learn how this immense canyon formed and the science behind the landscape. Knowing some of the stories encoded in the rock layers will enrich your understanding and enhance your experience at Grand Canyon. Presented daily at 11 am.,Yavapai Geology Museum at Yavapai Point,https://www.nps.gov/thingstodo/grand-canyon-geology-glimpse-ranger-program.htm,25-30 Minutes,Arts and Culture
Grand Canyon,grca,History Exhibit - The Amazing Kolb Brothers,"See the Amazing Kolb Brothers; A Grand Life at Grand Canyon Exhibit - at Kolb Studio, house-turned-museum perched perilously on the precipice in Historic Grand Canyon Village. Examine their antique cameras, study paintings by plein-air artists through the decades, and watch the motion picture of their 1912 trip down the Colorado River.",Kolb Studio,https://www.nps.gov/thingstodo/history-exhibit-the-amazing-kolb-brothers.htm,10-45 Minutes,Museum Exhibits
Grand Teton,grte,Chapel of the Transfiguration,Visit the historic Chapel of the Transfiguration.,Moose,https://www.nps.gov/thingstodo/chapeltransfiguration.htm,5-60 Minutes,Self-Guided Tours - Walking
Grand Teton,grte,Moose-Wilson Road,The Moose-Wilson Road is a corridor road connecting the towns of Moose and Wilson.,Moose-Wilson,https://www.nps.gov/thingstodo/moosewilsonroad.htm,20-60 Minutes,Scenic Driving
Grand Teton,grte,Valley Trail - Phelps Lake Overlook,Travel from Teton Village to the Phelps Lake Overlook on this strenuous hike.,Valley Trail Trailhead,https://www.nps.gov/thingstodo/valley-trail-phelps-lake-overlook.htm,7-9 Hours,Hiking
Grand Teton,grte,Open Canyon,Take in spectacular views from Mount Hunt Divide on this very strenuous hike.,Death Canyon Trailhead or Rendezvous Mountain Trailhead,https://www.nps.gov/thingstodo/open-canyon.htm,7-14 Hours,Hiking
Grand Teton,grte,Granite Canyon,Hike through forests and meadows in Granite Canyon on this moderately strenuous to strenuous hike.,"Rendezvous Mountain Trailhead, Valley Trail Access, or Granite Canyon Trailhead",https://www.nps.gov/thingstodo/granite-canyon.htm,7-11 Hours,Hiking
